row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGIp7_3_Run156.mzML Peak area,NEG_TJGIp7_2_Run141.mzML Peak area,NEG_TJGIp7_1_Run17.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,
2116,369.1735931816805,7.920952,,,,,,,,,,,49796.203,24929.697,33446.168,18092.512,648924.5,1028224.44,
1680,369.3009420581734,7.364281,,,,,,,,,,,3151116.8,2639272.0,2984954.8,2743822.2,3698424.2,3578544.0,
1438,369.3009780152493,6.702108,,,,87,,,,,,,188783.28,160437.16,154142.4,176117.8,184870.19,196726.52,
1484,369.3010189730033,6.869719,,,,,,,,,,,71299.6,73019.516,64675.527,67520.75,69444.234,80255.234,
2105,369.33720713265365,7.878144,,,,73,,,,,,,590844.2,468956.56,538960.1,482437.8,868795.8,989681.7,
2417,369.33725932195034,8.639113,,,,,,,,,,,2757563.2,1669019.4,1828721.1,1658660.4,3018137.5,2526568.0,
47,371.13622793643964,0.39633915,,,,,,,,,,,137929.75,242762.55,255092.0,376978.47,367364.12,637669.3,
2151,371.31646738049955,8.068366,,,,,,,,,,,440172.78,377284.6,360883.34,414170.88,917932.1,993559.4,
1554,371.3165732281418,7.0831013,,,,,,,,,,,356388.44,304451.28,305950.6,291523.16,259829.86,259397.73,
1489,371.31669489044924,6.8886933,,,,,,,,,,,340763.06,307218.84,330794.34,328924.97,343072.66,350304.6,
1448,371.3167560457146,6.7292743,,,,,,,,,,,69699.26,52637.34,61190.9,65167.418,79235.01,82328.78,
435,373.1653800027954,4.6754355,,,,59,,,,,,,7798748.5,8352563.5,8483793.0,8032853.5,7579901.5,7766606.0,
895,373.1654835609958,5.350786,,,,122,,,,,,,476386.25,532866.7,528353.44,478518.53,325221.94,387051.1,
896,374.2446346176675,5.3531303,,,,122,,,,,,,1137560.5,777720.56,468482.66,700491.94,6247096.5,4137699.5,
288,375.2176029341442,4.440019,,,,62,,,,,,,507810.44,490651.97,501211.28,430014.56,512635.66,428483.34,
556,375.27497268428397,4.8719606,,,,49,,,,,,,1035144.7,1214977.0,1272548.4,967614.9,1170902.4,1739700.1,
457,375.27508624744297,4.709734,,,,44,,,,,,,246303.06,257089.08,261543.94,234945.78,189083.11,319039.84,
28,377.0854019696272,0.3769122,,,,50,,,,,,,589285.94,1012685.56,1540171.2,1280542.4,1115850.2,1180295.8,
1741,379.1581634653319,7.4436316,,,,24,,,,,,,1132692.0,1110445.1,1194150.8,1369029.6,2436719.8,3476092.2,
975,381.0978753189204,5.461455,,,,,,,,,,,78074.06,137589.44,81620.86,261135.12,210767.14,585146.3,
2013,381.17378076746917,7.7893157,,,,92,,,,,,,568402.3,450416.25,501343.4,675015.2,2471769.0,3198022.2,
861,381.20705602337017,5.303876,,,,122,,,,,,,2603767.5,3017447.8,2711207.8,2381953.8,1816795.5,2016102.2,
884,381.2280341307478,5.341205,,,,122,,,,,,,619765.2,581674.6,466784.97,434639.7,942284.75,1197448.2,
1835,381.2314973914801,7.6367407,,,,,,,,,,,1288278.6,17388.838,6060.797,982363.9,0,0,
2350,381.23150929066867,8.29477,,,,,,,,,,,0,0,0,0,1383803.4,1446661.4,
1742,381.23154472857703,7.436,,,,24,,,,,,,436807.22,1063987.5,618197.8,485285.6,0,13357.743,
1007,383.11362485336105,5.5336685,,,,,,,,,,,88508.766,142379.55,95294.984,338989.12,200442.33,528382.75,
1765,383.1316290487395,7.454948,,,,69,,,,,,,320935.6,219942.67,275685.28,284598.7,370194.88,419050.84,
2207,383.1894593051947,8.135116,,,,4,,,,,,,2636993.0,1476306.2,1653826.1,1797194.8,6543834.5,7313667.0,
2162,383.352949718322,8.101936,,,,124,,,,,,,3631595.2,2068350.5,2770623.0,2169727.0,5793261.5,6049627.0,
2497,383.35300360816416,9.230153,,,,,,,,,,,163284.23,3414.1968,0,13361.981,249422.83,362341.3,
2452,383.3530060179916,8.8008,,,,138,,,,,,,8419881.0,4522931.0,4856148.0,4174459.0,1.2594243E7,1.1657601E7,
2678,383.3530152095887,10.800059,,,,,,,,,,,14275.347,4133.947,58390.293,99298.28,57510.11,3340.32,
2698,383.3530159777606,11.02821,,,,,,,,,,,0,124960.43,4387.6953,0,0,0,
2435,383.3530386335304,8.725778,,,,,,,,,,,47594.418,1420614.9,1802237.4,22958.209,86547.12,85772.03,
2667,383.35305380629904,10.6944475,,,,,,,,,,,30177.307,0,102103.06,9889.251,35997.625,3923.8813,
2485,383.35306765058766,9.182744,,,,,,,,,,,192589.11,53962.977,52043.79,35396.387,169018.9,185275.5,
2221,384.1918411527338,8.135928,,,,4,19,[M+H]+,,2,2206;2221,383.18499,686559.9,381163.88,417737.2,459847.03,1688984.0,1915739.0,
2179,384.3562935130512,8.102013,,,,,,,,,,,464124.94,525087.3,708564.25,371000.84,1465742.9,1522129.0,
8,384.93522146438573,0.32326987,,,,,,,,,,,115282.05,93218.51,81977.42,81810.68,332347.72,365733.22,
2636,384.93539500583046,10.302502,,,,,,,,,,,0,0,0,0,110650.22,158196.45,
958,385.1655484463957,5.441526,,,,91,,,,,,,1489236.6,1693094.0,1546235.6,1427985.2,1009562.56,1238370.0,
1034,385.27080238566265,5.5986667,,,,15,,,,,,,685920.44,831062.94,988061.06,614671.56,502722.06,942816.75,
2335,385.3322123543935,8.26384,,,,,,,,,,,1572079.2,1541349.2,1611045.5,1607997.2,1103524.9,350919.97,
1521,386.29126292684856,6.9807715,,,,133,,,,,,,1026271.6,983612.75,926094.25,841237.06,1056332.4,1000154.56,
14,387.11428977378955,0.45391443,,,,,,,,,,,1436010.2,2344499.5,3373167.0,3045885.5,1752308.0,1225046.4,
1849,387.1627985334183,7.667051,,,,115,,,,,,,897173.75,628655.2,702457.4,713531.75,2518479.5,2501347.0,
1850,389.15984586073546,7.667051,,,,115,,,,,,,889675.25,592854.06,707409.0,696112.25,2361762.0,2448819.0,
251,389.1606521908841,4.2776093,,,,93,,,,,,,107756.055,134651.11,146029.23,129231.055,108158.97,186252.19,
1844,391.15675535199097,7.6654854,,,,,,,,,,,193592.1,112138.516,145813.6,128109.195,717019.94,736640.4,
280,391.1763006544829,4.4171968,,,,,,,,,,,1048816.4,1061740.4,1141762.9,998814.4,1163654.2,1038594.25,
1846,391.2983618017724,7.664743,,,,115,,,,,,,921238.7,598720.6,688247.7,625596.75,2457591.5,2641666.5,
1744,392.3170397512901,7.445249,,,,,,,,,,,127417.695,115700.3,124432.24,169118.0,96150.44,252899.42,
905,395.18612821621514,5.3586674,,,,122,,,,,,,344730.12,462740.53,535740.44,434991.44,241265.36,133796.22,
268,395.18621772185594,4.351142,,,,74,,,,,,,1430869.2,1533995.1,1334075.1,1422106.4,1269243.5,1091666.4,
2401,395.2472910123177,8.484596,,,,,,,,,,,0,0,0,0,354571.7,870078.1,
2443,395.35289499420423,8.72659,,,,,,,,,,,5486801.5,2710724.2,3478820.0,2818578.2,4407850.0,3812846.8,
539,397.12886623412777,4.8506527,,,,5,,,,,,,3149353.5,3252162.5,2893286.8,2972892.2,2579246.8,2328136.5,
1189,397.1290965907961,6.014507,,,,,,,,,,,66584.95,93800.555,47923.734,221909.81,167942.36,353648.2,
1724,397.168664608699,7.431507,,,,24,,,,,,,317981.97,313617.7,256270.33,237835.81,386345.22,363600.5,
2150,397.2017474561906,8.067835,,,,,,,,,,,569206.4,268037.4,574236.0,308768.66,1229858.8,1285834.4,
680,397.2017934990279,5.0424027,,,,18,,,,,,,6.715631E7,7.326247E7,7.296603E7,6.5617544E7,6.233821E7,7.092625E7,
923,397.2018146665138,5.372181,,,,122,13,[M-H2O+H]+,,2,916;923,414.20543,595355.3,704416.6,733462.25,723038.5,614998.0,461686.34,
2688,397.2018863551115,10.918654,,,,,,,,,,,597467.7,142543.55,428836.66,644088.75,14041.637,6248.792,
2016,397.202229955308,7.8028603,,,,12,,,,,,,154175.06,145360.75,180271.94,178006.83,404593.62,317979.34,
2002,397.2263795786649,7.7382936,,,,,,,,,,,0,0,0,0,7796179.0,4980887.0,
2019,397.3321368171739,7.807945,,,,12,,,,,,,946043.7,643668.06,755336.44,831659.94,1641918.0,2015077.1,
2477,397.3685473521294,8.997413,,,,,,,,,,,2932189.2,1833514.0,1966103.2,1557156.5,2973403.2,2809679.8,
2022,398.3356179360585,7.807945,,,,,,,,,,,225135.45,147810.12,178232.12,202777.06,390988.78,488129.66,
1811,399.1841998936523,7.6276956,,,,20,,,,,,,1584852.0,1015092.9,938195.06,882214.7,3022121.5,2182136.0,
1432,399.25399656459575,6.6859894,,,,,,,,,,,1112888.0,1957142.8,1465981.9,2032361.8,700553.4,631108.94,
1659,399.3267592626983,7.326346,,,,64,,,,,,,1835553.6,1644753.8,1934918.2,2198647.8,2874649.0,2480157.0,
2432,399.34776569100995,8.664549,,,,,,,,,,,2507145.8,1308803.4,1277319.9,1099386.6,7342130.5,8257338.0,
2470,399.3478115829694,8.914351,,,,51,,,,,,,679464.94,266280.53,281877.1,188354.17,2025822.8,2242461.8,
2315,399.34783715710705,8.179038,,,,,,,,,,,326701.47,298319.12,268145.47,303131.78,1026378.8,894135.44,
2384,399.3478441825627,8.440723,,,,23,,,,,,,4.122059E7,3.4967076E7,3.793703E7,3.7588412E7,5.3116784E7,4.422984E7,
2496,399.3478601503262,9.25487,,,,,,,,,,,228429.38,100026.445,91265.76,48188.74,544782.9,652106.0,
1804,399.34788403719034,7.6377234,,,,,,,,,,,29775.918,114822.17,110067.53,98707.055,517481.56,277762.94,
1921,399.3480094584559,7.6857758,,,,96,,,,,,,384526.97,168118.75,165946.48,181556.1,618738.9,694491.5,
1437,401.1421287861076,6.6975617,,,,87,,,,,,,739054.25,436460.72,575428.8,675178.75,743448.75,656342.25,
695,401.1600971287705,5.0514984,,,,18,10,[M+H]+,,2,700;695,400.15299,3081479.5,3103195.0,3185689.0,2903681.2,3012634.0,3138726.8,
812,401.1603757066933,5.2498846,,,,137,12,[M+H]+,,2,812;810,400.1532,2969788.0,3335452.8,3268904.0,2971417.5,2282812.8,2671466.0,
210,401.1603862062725,4.143041,,,,120,,,,,,,1275387.6,1357464.9,1438238.5,1478419.8,1189148.1,1247228.1,
310,401.1604313211507,4.449219,,,,62,,,,,,,1092987.5,1244594.5,1333696.6,1143615.1,957401.4,1300520.0,
561,401.1605981051717,4.8751626,,,,49,,,,,,,249750.5,381030.88,353249.7,262786.2,366973.75,307010.72,
391,401.1606232781774,4.587187,,,,31,,,,,,,392325.7,385709.03,406454.2,344107.6,435588.72,483338.4,
423,401.1607492592161,4.6345305,,,,59,,,,,,,352711.72,265113.7,371134.4,385118.94,658151.5,78702.63,
854,403.2123003338363,5.294643,,,,28,,,,,,,1162979.4,1559795.1,1816362.9,1850088.6,904896.75,595969.4,
27,404.10428159669453,0.37533197,,,,50,,,,,,,942673.1,1596556.4,2201163.5,2170190.2,1769848.1,1581453.4,
1576,409.23605759073854,7.0730896,,,,,,,,,,,7767263.0,9640638.0,1.2795418E7,1.6239245E7,208043.48,838318.3,
1641,409.236052077498,7.237095,,,,,,,,,,,1721428.1,951622.9,1118528.9,2258043.2,169753.17,2668070.2,
1243,409.2360858850225,6.122622,,,,,,,,,,,0,0,0,4141.2075,2018082.2,25561.29,
1898,409.23609882491104,7.685016,,,,96,,,,,,,790801.1,551709.0,1018006.9,1307495.0,100196.99,713057.94,
1325,409.2361308698648,6.3825836,,,,,,,,,,,0,3664.5154,7720.249,30591.723,2623857.2,79616.2,
903,410.22147424874964,5.3539414,,,,,,,,,,,52127.508,8437.864,0,3224.3125,1590599.2,968288.44,
1073,410.24053795200103,5.7080874,,,,,,,,,,,49487.367,57706.31,66281.23,3301.9443,41459.17,47924.43,
476,411.18103775736023,4.740562,,,,8,,,,,,,8955014.0,1.054689E7,9651559.0,8976918.0,7663446.0,8620906.0,
760,411.1811669669835,5.1622214,,,,139,,,,,,,1342210.5,1427624.5,1397702.6,1258263.5,1009870.5,1222570.2,
174,411.1813879212464,3.9684544,,,,,,,,,,,94494.65,104091.586,98308.914,88234.586,60835.082,49496.035,
2252,411.2419989091623,8.140056,,,,,,,,,,,0,0,0,0,664146.7,1784307.1,
2367,411.3477456776127,8.376179,,,,,,,,,,,758195.56,657482.5,693118.06,678262.8,987696.56,1030699.0,
2491,411.3842748060728,9.229195,,,,,,,,,,,2110973.2,1229354.8,1167122.9,1046313.94,2515834.8,2860158.5,
474,412.18463327434847,4.738998,,,,8,,,,,,,2362641.8,2685638.0,2437122.8,2079605.9,1959021.4,2170412.2,
360,413.19678748533875,4.565408,,,,31,,,,,,,8647085.0,9811401.0,9887367.0,8768839.0,6967266.0,7640379.5,
415,413.19682306890917,4.655273,,,,59,,,,,,,2917870.0,3469622.5,3435038.5,3136403.0,2606654.8,2937701.2,
269,413.1968786981581,4.352031,,,,74,,,,,,,192902.75,200551.08,179024.06,185225.28,161457.84,150325.5,
2475,413.3635156475116,8.912594,,,,51,,,,,,,381538.3,130891.35,150209.73,91079.54,2072852.5,2546133.2,
2415,413.36353025328145,8.628476,,,,161,,,,,,,1.5126784E7,1.0309994E7,1.0417252E7,8211292.0,2.1658566E7,1.8380128E7,
2498,413.36367426594734,9.254253,,,,,,,,,,,50971.293,0,0,0,406250.0,584261.06,
2519,413.3636793729662,9.529905,,,,,,,,,,,0,0,0,0,279995.44,252088.23,
749,415.1397730298016,5.1555667,,,,139,,,,,,,830874.3,948694.8,961498.6,837190.25,703368.0,992732.1,
621,415.2335568877185,4.9510674,,,,40,,,,,,,1724662.6,1990513.2,2133395.8,1824302.8,2125808.2,1655501.8,
1072,415.2486859902893,5.6956863,,,,,,,,,,,37764.25,115227.37,33154.477,13774.508,435686.34,473135.4,
1310,415.2489036449086,6.3465266,,,,,,,,,,,85067.766,102618.48,78109.12,71583.92,48404.54,31034.723,
1670,415.28531862087743,7.3349133,,,,,,,,,,,377946.4,349622.22,330949.44,286507.28,394962.34,428057.6,
463,417.1551737812053,4.71491,,,,59,6,[M+H]+,,2,463;431,416.14813,3459754.0,3564223.5,3810207.0,3518266.5,3496990.2,3575732.2,
320,417.1554240899183,4.471771,,,,97,,,,,,,314567.6,269015.0,295810.8,221245.4,417264.5,338988.84,
261,417.1554562395342,4.3265524,,,,,,,,,,,400046.0,373006.8,422948.1,319184.94,407814.78,411336.7,
1922,419.1081558764541,7.68581,,,,96,,,,,,,638617.0,409490.66,470605.72,572780.56,741432.3,814408.8,
1759,419.10829254022383,7.45335,,,,69,,,,,,,2237951.2,1684691.5,1856311.8,2015346.0,2575994.0,2896663.5,
173,419.17131632317586,3.954523,,,,,,,,,,,69168.44,78719.15,100913.53,103995.44,108799.875,150144.81,
642,419.20737956076385,4.9962087,,,,43,,,,,,,285801.53,302048.75,490500.84,335837.75,382392.16,707887.9,
1758,420.1116916277126,7.4525676,,,,69,,,,,,,407507.66,304268.1,337764.4,360090.53,472842.5,532289.75,
899,420.25029182582244,5.355452,,,,122,,,,,,,1624996.4,1172262.2,719110.3,1014894.44,8420717.0,5895004.5,
1947,421.10523197252155,7.688933,,,,96,,,,,,,794092.9,515874.5,607751.44,731759.6,940806.8,1027231.0,
1760,421.10527523366153,7.45335,,,,69,,,,,,,2836029.2,2178540.5,2375584.0,2573649.8,3298726.8,3691373.5,
1493,421.22627831291686,6.8861127,,,,,,,,,,,1737791.4,0,0,611082.7,0,0,
1468,421.22632238213794,6.8361154,,,,,,,,,,,1211474.8,2365318.8,1475950.1,1564269.1,0,0,
1866,421.2264398688246,7.6761093,,,,,,,,,,,0,0,0,0,8938842.0,2.0578546E7,
1975,422.2297676544033,7.6807423,,,,,,,,,,,0,0,0,0,1904746.1,4553596.5,
1933,423.10210875910496,7.6866326,,,,96,,,,,,,368016.3,225556.83,260685.38,327239.06,413762.75,453580.47,
700,423.1423838686439,5.060616,,,,18,10,[M+Na]+,,2,695;700,400.15299,520046.3,557267.1,558092.75,503023.75,471660.84,394572.75,
388,423.1424014638341,4.579285,,,,31,,,,,,,679509.8,750599.7,696903.2,680745.0,283740.44,120577.766,
810,423.1425157674891,5.250705,,,,137,12,[M+Na]+,,2,812;810,400.1532,677511.7,714063.5,679433.8,652788.25,364643.38,396656.1,
301,423.18134167403804,4.4466686,,,,62,,,,,,,567812.94,648580.25,657238.56,587031.56,420811.7,556398.7,
375,423.18136948383864,4.57274,,,,31,,,,,,,373887.0,366584.3,401581.75,357159.0,311442.1,474940.75,
215,423.1814411687863,4.147325,,,,120,,,,,,,229231.72,233521.81,262896.06,265399.6,205556.3,184773.56,
321,423.2387878288328,4.503804,,,,,,,,,,,245685.53,311591.5,398781.7,296233.7,160974.28,185269.1,
1870,423.25082543652974,7.6801605,,,,,,,,,,,373390.5,127095.25,323277.1,1209440.4,0,0,
1855,423.3089203604549,7.6597195,,,,96,,,,,,,613287.9,320987.72,439049.38,386338.72,1479717.4,1462814.0,
1753,425.09894406032043,7.4541473,,,,,,,,,,,215058.5,186738.55,193701.28,203012.67,280343.62,314077.12,
918,425.1969246768892,5.369717,,,,122,,,,,,,4.6060972E7,5.209004E7,2.9850056E7,2.7370958E7,3.656488E7,2.6520088E7,
2686,425.1970107662712,10.901338,,,,,,,,,,,1619701.2,251953.23,288470.94,1919144.9,277907.78,390985.16,
2673,425.197022400489,10.838731,,,,,,,,,,,154137.64,1539001.4,231918.5,313605.97,86971.484,76204.46,
2695,425.197033800172,10.982724,,,,,,,,,,,136575.55,212061.56,538145.44,230753.47,359051.28,349331.75,
2704,425.197044642579,11.143284,,,,,,,,,,,84817.26,163825.78,231049.5,196120.73,125820.87,231415.69,
1913,425.25744269281887,7.684901,,,,96,,,,,,,679564.0,1128546.8,784143.2,920360.0,0,0,
2073,425.257626202633,7.781067,,,,,,,,,,,461081.25,229223.55,0,466493.75,0,0,
2368,425.25766680194147,8.376326,,,,,,,,,,,0,0,0,0,850612.56,939661.8,
2121,425.306037449495,7.941729,,,,,,,,,,,408683.88,307055.06,376645.44,270574.56,552389.75,763151.44,
85,426.18993537715824,2.8739681,,,,,,,,,,,217184.0,214696.7,268977.44,320253.84,210922.05,120845.28,
88,426.18996666833004,2.9670222,,,,162,,,,,,,1445008.5,1351070.6,1659056.5,2070069.5,1413126.9,823611.0,
919,426.2002202755223,5.370523,,,,122,,,,,,,1.282762E7,1.4443494E7,8351886.0,1.2708381E7,1.0107206E7,7374411.0,
590,426.96752617638185,4.9232855,,,,148,,,,,,,1.9219736E7,2.0397522E7,2.3047028E7,2.2094482E7,0,0,
798,426.96765788808204,5.2389827,,,,,,,,,,,0,0,0,0,2.4738968E7,1.852806E7,
898,427.212580918256,5.354727,,,,122,,,,,,,7774124.5,1.0112478E7,1.0487075E7,8885598.0,5715906.5,6820699.0,
1578,427.21552444122693,7.1432877,,,,42,,,,,,,150909.45,107806.484,101756.98,138635.81,270374.16,253583.02,
1863,427.2849871789292,7.673227,,,,96,,,,,,,421882.6,315309.56,422183.5,432763.88,561175.56,632406.1,
2451,427.3789125262871,8.797089,,,,,,,,,,,1795070.9,997422.5,1143698.1,774832.3,658173.94,0,
2458,427.37893038363336,8.851357,,,,,,,,,,,165228.9,71623.61,49917.62,38026.855,2003651.6,1900591.2,
795,427.9707464434013,5.2342463,,,,,,,,,,,0,0,0,0,2199433.2,1612318.1,
597,427.9708243331482,4.920709,,,,,,,,,,,1663660.8,1787151.9,1694094.2,1922216.0,0,0,
900,428.2158794232526,5.355519,,,,122,,,,,,,2219482.2,2795384.8,2972572.2,2523122.5,1687880.8,1937973.0,
640,429.1914948858135,5.0418153,,,,,,,,,,,1832221.4,1857517.8,1841533.9,1756836.5,1028127.9,1157052.2,
520,429.1915119541521,4.851757,,,,,,,,,,,423911.38,395686.12,241132.25,235398.5,591879.94,725450.25,
439,429.19163926587834,4.6862655,,,,,,,,,,,1391730.2,1661101.0,1798158.4,1916922.0,1205970.5,1345857.2,
1703,429.19475520681766,7.398744,,,,65,,,,,,,184339.58,202058.98,219661.25,280478.94,629149.1,520224.4,
924,429.2280063854139,5.3737426,,,,122,,,,,,,2616572.2,3469345.2,3715714.0,3622795.2,2157550.5,1525857.0,
826,429.2283022576976,5.2651362,,,,137,,,,,,,1095246.0,1264173.0,1199081.6,1089592.8,745959.56,1153349.5,
1047,429.22865337092276,5.6351905,,,,,,,,,,,74848.67,95516.5,92886.09,74003.84,74954.55,115074.414,
1043,429.2643661383984,5.6146355,,,,134,,,,,,,1016532.0,1641601.9,1063343.6,1150522.8,634544.5,451033.7,
1148,429.26439992040486,5.921429,,,,70,,,,,,,1602012.6,2495778.2,1596195.5,2061979.0,1328072.1,908600.3,
1261,429.2644447852724,6.1035,,,,19,,,,,,,170340.88,231115.45,107462.49,141846.33,466970.8,347456.0,
1692,429.2647297559888,7.3908076,,,,,,,,,,,208313.9,214432.3,222651.1,208048.39,178944.66,217958.58,
1783,429.30078683808324,7.506586,,,,,,,,,,,217464.3,148721.66,162827.7,188454.56,200400.14,288180.06,
1628,429.30089835180206,7.2647758,,,,60,,,,,,,1068436.1,991361.9,956909.7,854135.0,1162058.1,1203615.2,
2554,429.3009298057017,9.921099,,,,,,,,,,,0,0,0,0,53089.023,56962.703,
1527,429.3009609447656,6.994058,,,,1,,,,,,,278690.28,291646.66,273785.06,253178.23,271098.34,294272.2,
471,431.2070148756846,4.7342587,,,,,,,,,,,654428.2,556808.6,863771.9,733238.0,536841.8,575885.4,
600,431.20714424084025,4.9394183,,,,98,,,,,,,3215802.2,914514.2,728367.1,672126.3,1249695.9,1584062.5,
784,431.2071991121123,5.2346587,,,,,,,,,,,355472.38,380401.06,370658.2,749211.56,738325.56,1004365.2,
645,431.2072236460706,4.9978337,,,,43,,,,,,,4688323.0,4176792.2,4710575.5,4371857.0,5098832.5,5734945.0,
2670,431.2072559023744,10.822834,,,,,,,,,,,39867.906,3937.352,5770.706,5995.907,0,0,
872,431.2072734195117,5.329923,,,,122,,,,,,,1505689.1,1240130.2,1801990.9,1284649.6,2204129.0,3097455.0,
222,431.20738592493586,4.157576,,,,120,,,,,,,162591.52,154600.06,195376.4,177242.47,154099.1,187332.36,
183,431.2075055181115,4.0336876,,,,67,,,,,,,205440.89,197484.31,240504.27,221938.72,175882.03,223404.12,
392,431.22835441041343,4.594517,,,,147,,,,,,,1050976.1,1172410.0,1450186.0,1131194.9,1285832.9,1082504.9,
864,431.2435747668858,5.31235,,,,122,,,,,,,783668.94,1086970.2,1277689.9,1173450.1,779931.9,694813.06,
2142,431.2799694162547,8.018616,,,,,,,,,,,122686.3,144572.7,124464.2,111487.97,0,0,
1652,431.28024768912934,7.3220277,,,,,,,,,,,1135183.2,1209115.5,1323562.9,1181160.4,40754.47,39394.387,
875,432.21062504061956,5.331661,,,,,,,,,,,310513.28,411271.88,459606.2,302594.94,384603.22,572047.06,
573,433.1053213588539,4.89798,,,,,,,,,,,376966.47,316458.62,265766.16,172902.5,1390469.8,1208816.0,
535,433.22192072691973,4.7799134,,,,,,,,,,,21257.719,38361.74,15652.544,15529.258,207075.16,299412.38,
458,433.22247460087806,4.709888,,,,,,,,,,,268291.34,294265.12,395693.4,362882.84,293653.25,386562.56,
607,433.2231972154598,4.936987,,,,40,,,,,,,371811.25,368920.44,434017.16,396362.8,459814.03,521530.4,
1908,433.23578686744986,7.6835113,,,,,,,,,,,408831.25,393930.88,555234.25,688566.8,2139470.5,63396.023,
2632,433.23582178612367,10.270407,,,,,,,,,,,17924.586,0,15846.7,34562.62,2938104.0,849181.6,
2655,433.2359665956035,10.403059,,,,,,,,,,,0,0,6899.4126,3706.1624,1307013.5,2807789.0,
1446,433.2360001079062,6.7121444,,,,34,,,,,,,1.0584434E7,1.258506E7,1.7061374E7,1.8968168E7,24671.875,180196.05,
537,433.25899089866954,4.8480277,,,,116,,,,,,,540081.1,816215.3,712226.25,1120127.0,601711.7,478843.2,
1094,433.259133527178,5.767921,,,,35,,,,,,,84315.77,91572.695,114963.805,7925.109,85173.62,125955.65,
1324,433.25932584348107,6.377926,,,,,,,,,,,56902.05,72025.56,119316.82,75548.94,71338.93,67977.1,
1359,433.29559348688645,6.5060716,,,,88,,,,,,,144865.53,154659.36,137402.0,143830.2,168056.28,132815.78,
2126,433.2956074088338,7.959601,,,,,,,,,,,0,0,0,0,401023.75,506033.34,
1979,433.2956241119532,7.7032514,,,,,,,,,,,1167983.6,1622321.0,2114992.2,1474528.9,203019.73,256390.81,
1318,433.29568229998364,6.361281,,,,47,,,,,,,54915.043,53493.777,58448.258,55923.7,66852.164,68636.96,
1568,433.2958532110044,7.133451,,,,42,,,,,,,233850.72,259751.48,287963.78,246090.34,42004.195,34084.594,
2015,433.33202953866265,7.8010554,,,,12,,,,,,,495902.7,368389.4,373856.88,449500.72,943669.2,1391823.2,
1686,433.3322723382926,7.3773475,,,,,,,,,,,70354.76,60875.152,72590.25,55063.74,150729.81,221901.92,
665,435.23837713573,5.0205073,,,,90,,,,,,,268314.22,264503.6,416147.28,431295.9,408387.16,580173.94,
1675,435.25169741274885,7.3429303,,,,,,,,,,,2602601.5,3360153.2,1748992.5,5884668.0,115672.51,3084.5361,
1600,435.2517867710044,7.202584,,,,,,,,,,,533995.8,1395689.0,5174975.0,1816619.4,353219.66,79211.11,
1891,435.25178866077505,7.681952,,,,96,,,,,,,531628.25,332661.16,556919.75,875320.75,27557.512,197125.47,
1105,435.27500780597273,5.804531,,,,,,,,,,,357593.7,363914.06,514643.47,177824.16,195447.16,298729.47,
2372,435.27851166250946,8.41653,,,,,,,,,,,120531.695,85318.66,37306.957,120269.805,0,0,
460,438.1551247042799,4.7139864,,,,,,,,,,,26117.287,58700.16,42291.38,274709.44,140723.73,335516.0,
431,439.13758749070524,4.6713176,,,,59,6,[M+Na]+,,2,463;431,416.14813,2423471.2,2572094.8,2430065.0,2327664.5,1870160.6,1698149.2,
657,439.17592851982425,5.0110354,,,,13,,,,,,,1156865.4,1377263.8,1280979.8,1141438.9,929045.5,1199278.0,
477,439.1760711038649,4.7413096,,,,8,,,,,,,4695512.0,5291385.0,5066553.5,4838220.0,4570420.0,4491749.0,
838,439.17652260755443,5.274374,,,,21,,,,,,,496218.56,566606.25,548306.25,527485.25,345059.12,434813.72,
2434,439.3790732059617,8.716864,,,,,,,,,,,1192412.1,542689.56,742754.7,547804.9,340098.2,213012.75,
475,440.17883016052633,4.7460628,,,,8,,,,,,,1146170.1,1396282.8,1391788.8,1300543.9,1027923.0,396827.44,
661,440.1794288150656,5.011044,,,,13,,,,,,,247692.6,306248.9,319663.25,236852.61,246004.84,290717.84,
683,441.1915960719554,5.0439677,,,,18,,,,,,,1.8957018E7,2.0522606E7,2.0288304E7,1.7850158E7,1.780025E7,2.0029122E7,
212,441.19167226598887,4.1448007,,,,120,,,,,,,4344792.5,4405025.5,4516677.5,4653296.0,3682115.8,3374473.5,
586,441.1916947010765,4.9196057,,,,40,,,,,,,1.1227775E7,1.2691442E7,1.1847269E7,1.1288648E7,9962682.0,1.110052E7,
370,441.1917441399709,4.5711026,,,,31,,,,,,,6.5168708E7,7.329051E7,7.082816E7,6.5784924E7,4.965804E7,6.840033E7,
302,441.19174994224477,4.4466686,,,,62,,,,,,,1.0333028E7,1.19948E7,1.2289607E7,1.0520406E7,7383941.5,9728928.0,
245,441.1917737728663,4.254248,,,,108,,,,,,,1911663.5,2298797.0,2174749.2,2134927.8,1725942.4,2030552.0,
752,441.19177558622687,5.1589813,,,,139,,,,,,,6.230046E7,7.073799E7,7.185098E7,6.4120596E7,5.2941824E7,7.058587E7,
