Filename,POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML,POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML,POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML,POS_TJGIp3_1_Run40.mzML,POS_TJGIp3_2_Run126.mzML,POS_TJGIp3_3_Run164.mzML
309/275.16mz/2.77min,564867.1,469362.25,564680.94,426640.56,333211.22,361103.8
310/272.1855mz/2.76min,696481.7,531535.2,705995.4,592035.4,579069.5,691160.25
317/146.0601mz/2.82min,68964.91,103843.66,155154.98,53726.887,53551.91,80939.66
319/302.1498mz/2.83min,232688.88,193812.3,281808.84,476432.62,349652.94,495506.3
320/295.1287mz/2.84min,573320.8,480993.12,609151.3,1871792.0,1745218.9,2181033.2
321/245.1859mz/2.82min,745689.06,906154.2,978750.8,982066.5,786038.44,926638.44
322/203.1391mz/2.85min,1222642.2,838934.25,1126806.8,1448424.0,973299.06,884026.7
323/428.2041mz/2.92min,211048.27,236080.45,279174.9,194805.22,163358.9,218359.8
326/230.1176mz/2.89min,95924.98,81024.336,105934.67,56331.215,56306.285,53712.92
327/86.0965mz/2.91min,87635.8,179674.0,292852.06,192123.94,66888.21,113522.2
328/246.17mz/2.93min,240021.83,212303.0,249596.8,160085.4,123856.15,133393.14
329/279.1702mz/2.94min,414940.12,431435.4,574831.5,435779.28,364469.72,416663.72
331/210.1101mz/2.95min,904892.6,706316.8,764984.4,463831.38,435588.66,446499.06
334/170.1176mz/2.95min,750451.94,557789.2,680004.7,428174.25,343505.88,419598.66
336/245.1495mz/2.95min,246249.69,263647.28,346118.72,210667.06,177357.5,221879.03
337/428.2041mz/2.97min,317894.88,394780.6,420011.75,294372.6,163358.9,350210.7
338/120.0808mz/2.97min,81635.09,191292.38,163887.17,99097.09,108383.09,96166.77
339/215.1391mz/2.98min,664894.3,675793.2,931492.75,441634.4,539271.44,636172.56
340/104.107mz/2.98min,142976.45,128630.82,132854.89,35360.496,307749.94,408156.84
341/120.0656mz/2.99min,375955.56,212665.36,343337.8,172290.45,194944.8,47559.42
342/231.1703mz/3.0min,822237.9,906932.2,1115824.0,925924.75,827246.44,1023995.5
343/223.1077mz/3.01min,477684.3,245337.95,260100.56,356373.66,187343.14,231010.52
347/246.1699mz/3.02min,498422.66,429320.0,560866.56,637537.3,492089.75,622286.25
348/158.154mz/3.01min,189229.38,178150.61,222035.4,162449.16,155293.53,202584.31
349/457.1855mz/3.04min,943753.06,0.0,112368.81,0.0,0.0,0.0
351/279.1702mz/3.03min,422848.94,472259.16,622938.9,496314.94,419697.9,511879.25
352/120.0444mz/3.05min,319076.8,380423.9,503610.78,364891.72,328594.62,406733.34
354/191.1042mz/3.05min,101917.43,74375.945,72643.016,127944.266,120377.84,93456.4
357/148.0393mz/3.05min,390358.6,505776.2,640296.5,451644.56,394056.3,461016.6
358/289.1756mz/3.06min,1121300.0,769253.3,1195571.6,668299.8,532951.44,628995.44
359/223.154mz/3.08min,395795.88,402695.94,585763.9,750056.56,357751.25,474077.0
360/240.1805mz/3.08min,1230443.5,1005302.6,1210909.4,2145904.5,870056.6,1106768.5
361/245.1359mz/3.08min,627747.7,1503134.2,2822833.0,1773224.9,1824617.2,2301816.2
362/261.1097mz/3.1min,5136.729,47523.234,45497.02,42608.312,134860.84,160755.97
363/259.1764mz/3.12min,338432.4,319347.56,422354.28,428371.78,351907.94,379816.03
364/173.1285mz/3.11min,958825.1,1006780.7,1281398.9,1194042.5,857954.56,997029.0
366/120.0808mz/3.12min,122583.234,253951.78,213061.67,140879.6,104872.75,191233.67
367/224.1281mz/3.12min,85117.19,79595.65,101924.49,82080.48,67071.79,85269.49
368/194.0813mz/3.13min,909488.44,543130.9,738728.3,730275.44,1235477.1,1573239.0
370/211.1442mz/3.05min,344507.12,1184326.4,1055923.8,195402.66,780300.2,895248.0
371/194.1152mz/3.14min,860118.3,802630.0,927357.6,515939.9,606842.1,598040.06
373/155.1067mz/3.14min,241891.12,278884.72,212962.48,252799.97,231979.27,245672.19
374/172.1332mz/3.14min,912783.44,622057.9,841637.25,511765.9,410585.3,464637.62
376/164.1071mz/3.15min,180620.66,127849.516,169458.56,292499.5,138836.23,135838.02
377/265.1158mz/3.15min,530377.6,559555.9,721732.0,815145.4,688583.6,634281.7
378/165.0911mz/3.15min,190543.08,134783.97,221771.56,254188.47,154912.42,179146.73
379/296.1127mz/3.18min,73113.305,43861.746,59459.28,290309.7,332919.25,428552.66
380/162.055mz/3.19min,645362.75,669065.0,898605.9,483267.84,460650.78,519828.06
382/247.1077mz/3.2min,953137.8,811068.7,1090824.2,771384.7,593089.8,826859.5
384/188.0706mz/3.2min,120772.81,103142.11,122506.46,102415.91,62109.383,98644.875
385/157.17mz/3.24min,534913.06,193646.56,199503.67,365219.9,159186.53,146442.2
387/202.1438mz/3.22min,487764.62,437440.6,688710.0,333839.16,599686.5,604645.94
388/116.0706mz/3.22min,178495.88,197327.83,223292.08,192322.58,154219.67,187160.02
390/118.0651mz/3.24min,1236818.2,1255518.8,1505030.2,1153877.1,1021910.06,1263414.4
391/164.0706mz/3.24min,1151270.8,1144297.4,1476354.1,1066785.5,1015095.0,1298654.5
392/182.0813mz/3.24min,5141872.0,5123642.5,7207249.5,4563696.0,4951720.5,6133753.0
393/167.1067mz/3.25min,207708.89,125174.71,164692.6,147752.61,75993.3,115823.125
394/180.0657mz/3.24min,45352.387,63506.09,112558.91,42731.477,44375.605,56331.664
396/284.2067mz/3.27min,1198900.8,829589.4,954508.75,1109069.1,559708.25,710500.1
397/289.162mz/3.27min,382749.28,600573.3,1016059.94,415896.25,527724.44,641333.3
398/146.0601mz/3.27min,653712.44,694958.94,935134.75,540554.3,556153.5,626513.0
399/285.1308mz/3.27min,112728.9,145425.03,153459.25,40326.688,50112.34,49766.9
400/204.1231mz/3.27min,224244.42,182511.02,246959.7,220262.4,205791.9,237147.81
401/245.1859mz/3.28min,1271667.0,1313060.0,1624362.2,1331425.9,1175896.0,1419391.2
402/217.1548mz/3.29min,2173581.2,1977643.0,2819369.8,2149114.0,2298645.5,2285744.8
403/245.1382mz/3.29min,165217.3,186518.89,194956.06,459323.94,67629.68,77454.57
404/229.1547mz/3.36min,119094.8,75741.695,99945.81,120943.21,129576.35,140574.03
407/303.1914mz/3.34min,3760323.8,2907901.8,3466562.5,2365251.2,1628750.6,1884244.8
408/273.1807mz/3.35min,145719.62,173018.17,234252.55,158217.86,74664.164,98392.125
409/245.1384mz/3.36min,886792.4,1021924.1,1170105.0,464702.4,442861.56,508616.94
411/227.1279mz/3.36min,412553.56,482750.03,538536.94,241290.14,212793.42,247547.34
412/285.1308mz/3.36min,851414.25,1074666.0,1163685.0,447062.72,470439.16,533888.25
415/162.0551mz/3.4min,75684.93,92727.664,181618.22,59695.867,91106.086,116955.06
416/120.0445mz/3.41min,134087.66,153942.44,216296.86,122393.21,153315.83,162695.45
417/268.1154mz/3.44min,284768.8,226331.44,252818.0,278609.62,244896.38,295403.56
418/208.0857mz/3.45min,311561.3,387458.0,469500.38,122211.38,140666.22,181342.1
419/415.1636mz/3.45min,223247.02,305398.8,425113.16,85279.66,119307.12,143007.17
420/155.0598mz/3.45min,578017.7,730358.94,902806.06,335430.12,475861.12,498361.38
421/279.1703mz/3.37min,577565.56,599507.2,997801.8,611679.8,431981.06,874478.0
422/125.0961mz/3.45min,704276.4,750686.5,810012.25,406061.2,275979.06,377297.72
423/105.0699mz/3.45min,468740.3,505607.03,678950.25,1133641.8,756013.2,906539.5
424/171.1016mz/3.45min,955965.06,1083338.0,1271863.4,502716.03,388173.16,545650.9
425/243.0876mz/3.45min,900772.8,688995.8,829208.6,611787.1,688050.4,890495.1
426/164.1071mz/3.45min,1443351.8,1572277.9,2110773.2,3382114.2,2579515.5,2966584.2
429/231.1703mz/3.48min,124297.58,86694.66,153351.12,132204.27,126830.984,146294.03
430/315.2026mz/3.46min,299705.12,302857.03,395622.94,193433.64,143142.2,197905.55
431/230.1176mz/3.46min,3921484.5,3923678.8,4759984.0,2892915.5,2780610.2,3077237.2
433/328.2481mz/3.52min,511159.53,259292.94,239118.31,280545.88,92449.125,252354.81
435/269.1359mz/3.5min,223249.44,277382.62,316478.3,112018.51,158937.86,154054.14
437/229.1431mz/3.5min,278078.28,256015.25,323823.88,146066.1,126507.38,182894.44
446/187.1442mz/3.59min,334047.12,354333.03,438127.5,304907.84,281795.97,321220.0
447/255.1703mz/3.6min,248203.92,234210.77,287895.53,142117.3,86613.33,130117.164
448/273.1808mz/3.6min,1487240.8,1376296.5,1782437.2,913930.94,729733.8,909501.8
449/229.1435mz/3.6min,1413686.4,1367549.5,1610552.5,980602.44,715384.94,812562.6
450/269.1359mz/3.6min,1094476.9,1478255.5,1701163.6,719357.7,939588.56,984382.56
451/228.2323mz/3.6min,186951.27,140862.98,180642.9,148800.53,156631.36,179891.75
452/207.0993mz/3.62min,225887.12,308159.88,358551.47,234122.89,412552.38,425260.38
453/167.1067mz/3.62min,399823.66,321517.34,404370.34,333728.06,400843.97,387370.03
454/928.3124mz/3.64min,355521.0,443598.72,448346.94,372262.06,304849.88,362796.38
455/188.1646mz/3.65min,127065.2,90837.49,129398.234,98425.85,80312.17,106183.914
456/177.1275mz/3.65min,243624.4,270445.4,379218.22,506781.28,402773.22,467399.78
458/231.1704mz/3.67min,7676274.5,5392871.0,7150486.0,6434385.5,7397857.0,7125353.5
459/163.0754mz/3.67min,236294.12,226222.39,448844.3,286468.56,155700.86,132394.33
461/161.0961mz/3.68min,1109612.1,1904114.8,2924196.5,2130427.2,1640450.4,1636803.0
462/232.1736mz/3.67min,753109.25,597539.5,778805.56,746044.5,835656.8,786098.44
463/86.0965mz/3.68min,472915.4,432462.88,435436.62,324897.88,133970.69,170191.78
464/132.1019mz/3.68min,983847.9,1098460.0,1163673.8,793474.75,745271.2,782860.3
465/287.1964mz/3.68min,1427696.8,1265649.5,1487722.5,1101677.2,808960.94,879227.2
466/309.1782mz/3.68min,1980487.8,2138373.2,2581893.5,1595703.2,1446650.2,1672586.1
467/91.0543mz/3.69min,357265.75,356927.5,414723.66,389860.6,335775.03,371659.0
468/137.0962mz/3.69min,1307900.9,1463196.2,1766913.4,1289482.4,1408328.4,1672985.8
469/161.0598mz/3.69min,313352.66,437929.16,536366.44,342462.75,526930.4,571711.25
470/155.1067mz/3.69min,816249.8,935151.25,1291819.2,693214.7,782516.75,888040.9
471/165.0911mz/3.69min,641386.8,737468.5,924745.44,649238.6,731500.25,851017.0
472/183.1016mz/3.69min,627109.5,735027.44,935747.8,618841.1,740447.56,844950.3
474/118.0651mz/3.69min,318718.03,212854.53,269606.9,166959.31,270087.6,251336.69
475/95.0856mz/3.69min,923917.8,1016479.3,1315127.4,907871.56,1013765.44,1220410.9
476/119.0856mz/3.69min,497753.34,539103.44,673829.6,472886.75,491789.03,590369.06
479/233.0784mz/3.72min,295493.03,412573.12,453918.4,395999.97,513947.1,502200.47
480/149.0597mz/3.72min,361902.97,291611.22,311566.97,347816.28,319493.9,340826.47
481/109.1012mz/3.72min,1426686.9,1505967.6,2088738.0,1005470.6,1055659.8,638598.06
482/312.2531mz/3.74min,336050.7,359272.94,413333.62,381626.44,138800.45,298835.88
483/207.0991mz/3.73min,71436.39,79055.336,90189.13,59467.703,92031.86,82595.54
485/174.1853mz/3.77min,733193.25,415494.38,457507.97,494734.9,564345.25,677148.1
486/147.0623mz/3.75min,459559.75,613620.94,770493.1,176021.67,316823.22,375293.03
487/356.6924mz/3.75min,218709.8,289506.78,341650.94,309118.88,380698.4,401320.9
488/483.2786mz/3.77min,860321.44,299934.6,241651.11,717225.7,569580.1,703439.94
489/461.2969mz/3.77min,12615212.0,5858436.0,6507746.0,11604628.0,11859534.0,14925649.0
490/215.139mz/3.8min,184972.45,211278.22,260030.47,270994.94,193751.75,188494.22
491/183.1493mz/3.8min,701259.56,765775.6,1048097.25,738800.2,829933.75,1025517.94
492/445.3019mz/3.82min,990011.4,407048.66,225971.38,811673.1,1114333.4,1357581.5
497/556.2517mz/3.87min,187910.27,307420.3,342068.16,160642.0,323254.5,337533.62
499/327.2276mz/3.86min,135131.44,89522.83,77044.25,138194.25,160922.52,204138.8
500/517.3232mz/3.88min,321489.94,158802.53,236938.47,316114.5,489572.56,629291.5
501/312.2531mz/3.92min,631305.3,615422.44,777560.94,695557.06,448606.3,523348.47
502/297.2171mz/3.9min,307701.9,262015.62,308318.6,369546.03,382143.44,516780.8
504/348.695mz/3.9min,244289.48,316624.97,389194.72,399349.38,444933.06,477018.78
505/343.2225mz/3.96min,158944.7,101136.45,82076.04,138224.42,82490.15,66476.14
506/318.6263mz/3.92min,259526.95,513439.2,638686.25,252174.94,550082.44,560277.6
507/598.2987mz/3.92min,1567678.9,2214485.8,2683158.2,1384300.4,2167665.2,2288905.8
508/620.2804mz/3.92min,473751.22,670908.0,626127.5,389396.47,616467.56,611802.2
509/181.086mz/3.92min,447526.44,320361.7,445204.16,537953.8,558833.2,670558.4
511/215.139mz/3.94min,84664.02,105394.03,143178.23,126062.62,88539.28,86625.38
512/245.1859mz/4.02min,91808.06,85222.33,114774.82,137219.61,84837.78,93273.52
514/188.1646mz/3.96min,444686.7,128252.41,165356.19,439969.25,440782.25,512712.03
515/191.1042mz/3.97min,602456.56,834046.8,1048082.8,693487.25,1324228.8,1269054.1
516/133.1012mz/3.97min,479246.16,377099.4,492080.5,457875.1,249264.69,464862.53
518/227.1278mz/3.98min,180340.5,131870.55,136405.27,149499.44,84690.42,123201.79
520/254.175mz/4.0min,346502.4,387351.25,503802.06,243386.05,153534.48,224441.81
522/201.1599mz/4.02min,6043040.5,5995884.0,7924086.5,5708899.5,6398711.5,7807855.0
523/513.2095mz/4.03min,42079.527,83995.67,87913.3,25436.316,63281.285,60567.145
524/183.1493mz/4.03min,297474.75,380466.25,646240.75,182805.38,371366.0,357698.3
527/216.1959mz/4.13min,129770.32,131709.73,176593.11,98357.41,184618.89,241376.3
528/540.2569mz/4.07min,257727.12,400827.6,487432.7,316377.28,465823.53,459877.2
529/285.1695mz/4.15min,587629.0,524922.94,551122.1,213186.73,184040.78,301363.5
532/324.6845mz/4.09min,22207.29,39350.258,61280.473,53781.98,60698.836,79785.734
533/459.3426mz/4.1min,95359.17,86824.99,110763.89,121306.95,85077.28,121595.484
534/120.0444mz/4.11min,268647.5,280651.4,353939.78,229932.44,207410.1,224474.22
537/310.6287mz/4.12min,430455.22,822630.8,928122.75,490348.75,956330.8,935290.6
539/582.3037mz/4.12min,4096405.8,5561675.5,6109920.5,4268864.5,5135922.5,5568691.5
540/212.107mz/4.12min,2554940.2,2445369.5,2681273.2,1926519.0,1970611.2,1984008.0
541/604.2854mz/4.12min,1146442.2,1651169.1,1527557.9,1210236.5,1493428.5,1563333.6
545/339.1589mz/4.13min,1052017.5,1287421.6,1450161.0,1320111.9,770104.5,960589.8
546/387.1799mz/4.13min,147546.19,183829.73,228685.0,192403.42,106071.53,136958.77
547/397.1643mz/4.13min,392517.1,486790.88,546028.44,499967.6,274504.88,361583.28
548/457.1854mz/4.13min,507348.94,488093.88,1434046.5,500523.6,263673.06,356757.44
550/443.2062mz/4.14min,369816.3,349927.5,430805.25,459526.94,300670.94,382912.22
551/302.1021mz/4.15min,167500.88,121302.79,145060.05,188244.95,124038.195,151234.14
552/325.162mz/4.15min,243642.12,337378.1,359571.5,149207.55,167653.47,210725.02
556/489.3897mz/4.18min,1005502.5,832687.2,901181.4,807079.3,561778.0,706823.3
557/287.1963mz/4.22min,46108.867,38834.46,52945.156,50066.465,36692.31,59990.66
558/125.0961mz/4.24min,140746.8,103158.47,148828.94,128650.52,88516.06,86851.35
559/214.1227mz/4.25min,320302.38,213687.11,242626.38,252473.38,204147.62,230167.92
561/399.2376mz/4.26min,108863.0,134165.62,126992.82,82950.62,113910.04,108613.03
563/216.1958mz/4.32min,987536.5,515827.9,644054.2,770469.1,640369.1,816741.56
564/471.3789mz/4.37min,129000.91,65460.664,86470.06,99567.07,67301.26,29239.969
565/314.2686mz/4.38min,641036.9,416411.25,407954.9,398917.06,344095.06,248946.42
567/147.1168mz/4.33min,797798.3,682256.0,756832.06,482909.1,374109.25,475174.2
568/165.1274mz/4.33min,988654.0,864949.3,994105.25,583122.44,491697.62,609915.56
572/489.3896mz/4.34min,238741.31,246626.5,282146.78,195620.44,138612.06,200105.84
574/588.2904mz/4.35min,577653.25,758450.9,706315.1,612562.06,836400.3,787371.2
575/566.3086mz/4.35min,2429041.5,2768899.0,2948251.5,2710628.8,2843046.0,3026624.0
576/316.2592mz/4.34min,968644.25,699227.0,931240.2,1076421.2,1015616.7,1265778.9
578/119.0855mz/4.35min,246850.69,174389.56,202515.12,234551.97,124040.195,133651.97
580/302.6313mz/4.35min,181137.61,331261.7,391627.4,253190.0,430495.84,431946.97
582/226.1801mz/4.36min,580402.7,462921.16,572921.56,345221.75,550834.9,794668.3
583/244.1906mz/4.35min,221004.36,187692.67,254262.98,130305.66,238100.88,337723.53
585/638.3294mz/4.38min,454081.53,571415.44,584735.06,481199.03,572239.3,636678.75
589/471.3789mz/4.46min,744651.44,744250.5,314574.06,623300.6,261714.39,487819.75
591/352.1174mz/4.43min,0.0,0.0,0.0,0.0,125089.734,166325.23
592/377.2317mz/4.44min,812221.3,727446.5,902108.1,271967.84,249695.03,290210.84
593/343.2232mz/4.44min,397820.34,231105.52,261258.5,111169.43,93718.74,131492.08
594/202.2165mz/4.41min,9278881.0,4994321.5,6040025.0,5972384.0,7166847.5,8489379.0
596/242.1749mz/4.46min,61940.754,38450.98,46823.234,321983.06,23034.086,32068.555
597/443.206mz/4.45min,520005.16,451558.84,550007.2,624658.06,528519.56,595613.0
599/525.2707mz/4.48min,878386.94,689013.44,762741.2,413220.8,466053.3,390065.34
600/314.2686mz/4.43min,453606.6,532885.75,1290211.1,310754.06,275610.62,571228.44
601/543.3749mz/4.55min,82581.945,52009.332,88009.836,18891.918,39224.43,69377.51
604/193.1223mz/4.49min,224151.34,228417.97,280075.38,164713.17,137408.92,160710.94
605/333.1781mz/4.49min,523708.84,770282.56,866051.6,839408.94,908360.94,769986.0
607/487.3738mz/4.53min,609895.8,536284.4,686612.3,588261.44,486394.7,583049.1
610/245.1382mz/4.54min,160573.5,139515.12,166267.88,20588.113,21420.656,28692.441
611/163.0753mz/4.54min,298894.97,251017.64,251253.16,389905.12,297291.03,320114.8
613/261.1095mz/4.54min,337027.16,477094.75,674656.8,416673.22,705275.8,799065.8
615/279.1588mz/4.55min,69424.586,49963.508,70197.055,38318.445,65688.95,83848.41
616/190.5964mz/4.55min,291431.12,330268.28,403833.2,263347.44,411558.16,452281.53
618/471.3789mz/4.5min,224838.02,207633.64,944810.44,632843.06,506231.38,886184.44
620/242.1749mz/4.55min,1789808.6,1183641.4,1336556.4,1230994.9,1201852.5,1421942.9
621/260.1855mz/4.55min,6613782.0,4765609.0,5474214.0,4486021.5,4688698.5,5422119.5
622/282.1673mz/4.55min,1119041.0,1064705.6,1303108.6,821628.75,1172099.0,1350375.9
625/455.2247mz/4.55min,350607.72,951853.75,991888.0,120109.1,146839.88,143632.58
628/473.3946mz/4.62min,955355.25,1176680.0,1241505.4,1272846.0,856129.0,989473.7
629/443.2061mz/4.57min,1331106.1,1405299.4,1614462.8,1953456.5,1172734.0,1320382.6
630/230.1175mz/4.57min,231219.0,181239.16,204063.73,179891.77,184991.98,192089.86
631/149.0233mz/4.58min,215517.27,210556.33,237936.22,210807.12,180325.39,205304.94
634/415.2322mz/4.6min,401881.4,634276.2,701804.1,137862.7,120592.1,133435.83
635/227.1277mz/4.6min,138602.83,224176.92,242005.34,50172.38,39921.188,44961.316
636/622.3345mz/4.61min,960375.2,1086680.6,1121771.6,1107833.2,1188120.1,1197093.0
637/230.9843mz/4.61min,262089.95,349036.16,369208.03,295280.62,380099.0,374543.16
638/229.981mz/4.61min,3336316.0,4255418.0,4444128.0,3575356.0,4677701.0,4524422.0
639/352.1175mz/4.62min,0.0,0.0,0.0,28031.42,583659.25,657891.6
640/211.9705mz/4.62min,1728181.6,2088573.5,2098626.8,1866919.8,2281436.8,2228605.0
642/231.9789mz/4.62min,3263791.2,4163505.0,4361827.0,3507999.5,4560389.5,4421500.0
643/232.9821mz/4.62min,254956.7,334761.34,359505.22,285141.9,381663.94,368350.9
646/338.2685mz/4.66min,673650.1,422186.53,369621.16,604894.2,621994.1,519047.25
652/332.279mz/4.65min,31455.498,414438.53,782304.6,316238.03,444366.94,547186.0
653/471.3787mz/4.7min,1299212.9,1160309.4,775113.9,1108966.8,378865.56,473641.75
655/290.104mz/4.67min,627999.8,787937.3,841988.2,665751.5,621476.8,650545.3
656/517.4207mz/4.67min,1354684.0,1385231.5,1603017.0,1387702.9,932552.4,1131423.8
657/441.1903mz/4.67min,503335.62,559311.7,644974.0,543200.3,272879.56,362261.2
658/459.201mz/4.67min,19524910.0,22602470.0,26856956.0,19623920.0,12481277.0,14186473.0
659/441.1518mz/4.67min,551924.8,638102.8,664545.75,544102.3,431240.44,438228.12
660/280.154mz/4.67min,393685.56,385405.0,448098.88,295641.6,246009.78,291153.0
661/568.2959mz/4.67min,2511495.0,1301839.4,1112990.8,2058328.9,1110638.6,1102927.4
662/573.2511mz/4.67min,1904098.8,2371321.5,2865216.8,1806274.0,2169495.5,2362737.8
667/158.1539mz/4.69min,141182.02,117298.63,145700.34,132922.34,143776.8,162390.69
670/443.2063mz/4.67min,128007.77,164767.92,146455.5,309554.53,124960.53,150856.9
671/415.2108mz/4.72min,224744.14,121791.05,284966.28,111355.47,118947.234,153952.14
673/460.3009mz/4.73min,968964.3,680962.94,721905.75,424086.6,202087.5,406102.16
